DATE	CE_BRAND_FLVR	BRAND_NM	Btlr_Org_LVL_C_Desc	CHNL_GROUP	TRADE_CHNL_DESC	PKG_CAT	Pkg_Cat_Desc	TSR_PCKG_NM	$ Volume	YEAR	MONTH	PERIOD
3/8/2006	3440	 LEMON	WEST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20Z NRP 24L	100	2006	3	2
3/8/2006	3554	 STRAWBERRY	CANADA	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	.591L NRP 24L	294.77	2006	3	2
3/8/2006	3440	 LEMON	NORTHEAST	OTHER SMALL STORES	ALL OTHER	N56P	500ML 6P	.5L NRP 6P	2.11	2006	3	2
3/8/2006	3441	 RASPBERRY	NORTHEAST	SUPERS	SUPERMARKET	N56P	500ML 6P	.5L NRP 6P S	424.8	2006	3	2
3/8/2006	3554	 STRAWBERRY	NORTHEAST	LEISURE	LODGING	N20O	20Z/600ML	20Z NRP 24L	45	2006	3	2
3/8/2006	3440	 LEMON	SOUTHEAST	CLUBS	CLUB STORE	N20O	20Z/600ML	20z NRP 24L S	2.5	2006	3	2
3/8/2006	3554	 STRAWBERRY	CANADA	FOOD SERVICE	QUICK SERVICE RESTAURANT	N20O	20Z/600ML	.591L NRP 24L	77.44	2006	3	2
3/8/2006	3554	 STRAWBERRY	SOUTHEAST	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	20Z NRP 24L	104.27	2006	3	2
3/8/2006	3441	 RASPBERRY	NORTHEAST	DRUG STORES	DRUG STORE	N56P	500ML 6P	.5L NRP 6P S	38.04	2006	3	2
3/8/2006	3554	 STRAWBERRY	SOUTHWEST	SUPERS	SUPERETTE	N56P	500ML 6P	.5L NRP 6P	40.15	2006	3	2
3/8/2006	3554	 STRAWBERRY	GREAT LAKES	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20z NRP 24L S	2.5	2006	3	2
3/8/2006	3441	 RASPBERRY	SOUTHWEST	LEISURE	LODGING	N20O	20Z/600ML	20Z NRP 24L	13.75	2006	3	2
3/8/2006	3440	 LEMON	WEST	RETAIL COLD	RETAIL SPECIALITY SVCS	N20O	20Z/600ML	20Z NRP 24L	375.41	2006	3	2
3/8/2006	3441	 RASPBERRY	GREAT LAKES	MASS MERCHANDISER	MASS MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	220	2006	3	2
3/8/2006	3554	 STRAWBERRY	CANADA	RETAIL COLD	AUTOMOTIVE SERVICES	N20O	20Z/600ML	.591L NRP 24L	7.49	2006	3	2
3/8/2006	3554	 STRAWBERRY	SOUTHWEST	LEISURE	SPORT VENUE	N20O	20Z/600ML	20z NRP 24L S	7.5	2006	3	2
3/8/2006	3554	 STRAWBERRY	NORTHEAST	WORKPLACE	PLANT / OFFICE	N20O	20Z/600ML	20Z NRP 24L	552.5	2006	3	2
3/8/2006	3440	 LEMON	NORTHEAST	WORKPLACE	PLANT / OFFICE	N20O	20Z/600ML	20Z NRP 24L	1160	2006	3	2
3/8/2006	3554	 STRAWBERRY	SOUTHWEST	DRUG STORES	DRUG STORE	N56P	500ML 6P	.5L NRP 6P	23.24	2006	3	2
3/8/2006	3440	 LEMON	NORTHEAST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20Z NRP 24L	412.5	2006	3	2
3/8/2006	3440	 LEMON	NORTHEAST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N56P	500ML 6P	.5L NRP 6P	4.22	2006	3	2
3/8/2006	3554	 STRAWBERRY	GREAT LAKES	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20Z NRP 24L	62.5	2006	3	2
3/8/2006	3441	 RASPBERRY	NORTHEAST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20Z NRP 24L	335	2006	3	2
3/8/2006	3440	 LEMON	MIDWEST	CLUBS	CASH + CARRY RETAIL	N20O	20Z/600ML	20Z NRP 24L	2.5	2006	3	2
3/8/2006	3441	 RASPBERRY	CANADA	OTHER SMALL STORES	MILITARY-EXCHANGE	N20O	20Z/600ML	.591L NRP 24L	7.49	2006	3	2
3/8/2006	3440	 LEMON	CANADA	RETAIL COLD	GENERAL MERCHANDISER	N56P	500ML 6P	.5L NRP 6P	2.11	2006	3	2
3/8/2006	3554	 STRAWBERRY	CANADA	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	.591L NRP 24L *	64.95	2006	3	2
3/8/2006	3554	 STRAWBERRY	NORTHEAST	FOOD SERVICE	RESTAURANT	N20O	20Z/600ML	20z NRP 24L S	30	2006	3	2
3/8/2006	3440	 LEMON	NORTHEAST	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20z NRP 24L S	57.5	2006	3	2
3/8/2006	3441	 RASPBERRY	SOUTHWEST	WHOLESALE	WHOLESALE	N20O	20Z/600ML	20Z NRP 24L	17.5	2006	3	2
3/8/2006	3441	 RASPBERRY	GREAT LAKES	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	20z NRP 24L S	20	2006	3	2
3/8/2006	3440	 LEMON	CANADA	HEALTHCARE	HEALTH / HOSPITAL	N20O	20Z/600ML	.591L NRP 24L *	89.93	2006	3	2
3/8/2006	3441	 RASPBERRY	CANADA	FOOD SERVICE	BAR/TAVERN/LICENSED EST	N20O	20Z/600ML	.591L NRP 24L *	4.99	2006	3	2
3/8/2006	3440	 LEMON	SOUTHEAST	WORKPLACE	PLANT / OFFICE	N20O	20Z/600ML	20z NRP 24L S	523.43	2006	3	2
3/8/2006	3554	 STRAWBERRY	SOUTHEAST	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20Z NRP 24L	40	2006	3	2
3/8/2006	3440	 LEMON	MIDWEST	LEISURE	AMUSEMENT/RECREATIONAL	N56P	500ML 6P	.5L NRP 6P	10.56	2006	3	2
3/8/2006	3441	 RASPBERRY	MIDWEST	FOOD SERVICE	BAR/TAVERN/LICENSED EST	N56P	500ML 6P	.5L NRP 6P	4.22	2006	3	2
3/8/2006	3441	 RASPBERRY	CANADA	SUPERS	SUPERETTE	N20O	20Z/600ML	.591L NRP 24L *	19.98	2006	3	2
3/8/2006	3441	 RASPBERRY	GREAT LAKES	SUPERS	SUPERMARKET	N56P	500ML 6P	.5L NRP 6P S	551.6	2006	3	2
3/8/2006	3441	 RASPBERRY	CANADA	WHOLESALE	WHOLESALE	N56P	500ML 6P	.5L NRP 6P*	-4.22	2006	3	2
3/8/2006	3554	 STRAWBERRY	SOUTHWEST	SUPERS	SUPERMARKET	N56P	500ML 6P	.5L NRP 6P S	0	2006	3	2
3/8/2006	3554	 STRAWBERRY	GREAT LAKES	LEISURE	AMUSEMENT/RECREATIONAL	N20O	20Z/600ML	20z NRP 24L S	27.5	2006	3	2
3/8/2006	3554	 STRAWBERRY	NORTHEAST	WHOLESALE	WHOLESALE	N20O	20Z/600ML	20z NRP 24L S	17.5	2006	3	2
3/8/2006	3554	 STRAWBERRY	CANADA	FOOD SERVICE	QUICK SERVICE RESTAURANT	N20O	20Z/600ML	.591L NRP 24L *	57.45	2006	3	2
3/8/2006	3441	 RASPBERRY	SOUTHWEST	OTHER SMALL STORES	MILITARY-EXCHANGE	N56P	500ML 6P	.5L NRP 6P	6.34	2006	3	2
3/8/2006	3440	 LEMON	SOUTHWEST	SUPERS	SUPERMARKET	N56P	500ML 6P	.5L NRP 6P S	10.56	2006	3	2
3/8/2006	3441	 RASPBERRY	NORTHEAST	FOOD SERVICE	BAR/TAVERN/LICENSED EST	N20O	20Z/600ML	20Z NRP 24L	2.5	2006	3	2
3/8/2006	3441	 RASPBERRY	NORTHEAST	SUPERS	HYPER-MERCHANDISER	N56P	500ML 6P	.5L NRP 6P	1082.08	2006	3	2
3/8/2006	3441	 RASPBERRY	CANADA	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	.591L NRP 24L *	919.29	2006	3	2
3/8/2006	3440	 LEMON	WEST	LEISURE	LODGING	N20O	20Z/600ML	20Z NRP 24L	151.87	2006	3	2
3/8/2006	3440	 LEMON	GREAT LAKES	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	20Z NRP 24L	237.5	2006	3	2
3/8/2006	3441	 RASPBERRY	SOUTHWEST	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20Z NRP 24L	15	2006	3	2
3/8/2006	3440	 LEMON	CANADA	EDUCATION	COLLEGE/UNIVERSITY	N56P	500ML 6P	.5L NRP 6P*	2.11	2006	3	2
3/8/2006	3554	 STRAWBERRY	GREAT LAKES	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	20z NRP 24L S	107.5	2006	3	2
3/8/2006	3441	 RASPBERRY	CANADA	SUPERS	HYPER-MERCHANDISER	N20O	20Z/600ML	.591L NRP 24L	24.98	2006	3	2
3/8/2006	3441	 RASPBERRY	SOUTHEAST	TRANSPORTATION	TRANSPORTATION	N20O	20Z/600ML	20z NRP 24L S	20	2006	3	2
3/8/2006	3441	 RASPBERRY	SOUTHEAST	FOOD SERVICE	QUICK SERVICE RESTAURANT	N20O	20Z/600ML	20z NRP 24L S	202.5	2006	3	2
3/8/2006	3440	 LEMON	CANADA	LEISURE	LODGING	N20O	20Z/600ML	.591L NRP 24L	39.96	2006	3	2
3/8/2006	3441	 RASPBERRY	CANADA	LEISURE	AMUSEMENT/RECREATIONAL	N56P	500ML 6P	.5L NRP 6P	2.11	2006	3	2
3/8/2006	3554	 STRAWBERRY	SOUTHWEST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20Z NRP 24L	2.5	2006	3	2
3/8/2006	3440	 LEMON	GREAT LAKES	WORKPLACE	PLANT / OFFICE	N56P	500ML 6P	.5L NRP 6P	-2.11	2006	3	2
3/8/2006	3440	 LEMON	NORTHEAST	WORKPLACE	PLANT / OFFICE	N20O	20Z/600ML	20z NRP 24L S	62.5	2006	3	2
3/8/2006	3554	 STRAWBERRY	GREAT LAKES	DRUG STORES	DRUG STORE	N56P	500ML 6P	.5L NRP 6P S	4.22	2006	3	2
3/8/2006	3440	 LEMON	SOUTHWEST	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20Z NRP 24L	35	2006	3	2
3/8/2006	3440	 LEMON	WEST	CLUBS	CLUB STORE	N20O	20Z/600ML	20Z NRP 24L	4.37	2006	3	2
3/8/2006	3440	 LEMON	GREAT LAKES	HEALTHCARE	HEALTH / HOSPITAL	N20O	20Z/600ML	20z NRP 24L S	35	2006	3	2
3/8/2006	3441	 RASPBERRY	GREAT LAKES	RETAIL COLD	GENERAL MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	45	2006	3	2
3/8/2006	3554	 STRAWBERRY	SOUTHWEST	OTHER SMALL STORES	MILITARY-EXCHANGE	N20O	20Z/600ML	20z NRP 24L S	125	2006	3	2
3/8/2006	3554	 STRAWBERRY	CANADA	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	.591L NRP 24L *	192.35	2006	3	2
3/8/2006	3440	 LEMON	SOUTHWEST	TRANSPORTATION	TRANSPORTATION	N20O	20Z/600ML	20z NRP 24L S	2.5	2006	3	2
3/8/2006	3440	 LEMON	WEST	MILITARY/GOVT	MILITARY-OTHER	N20O	20Z/600ML	20Z NRP 24L	106.25	2006	3	2
3/8/2006	3554	 STRAWBERRY	SOUTHWEST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20z NRP 24L S	35	2006	3	2
3/8/2006	3554	 STRAWBERRY	GREAT LAKES	MASS MERCHANDISER	MASS MERCHANDISER	N56P	500ML 6P	.5L NRP 6P S	25.36	2006	3	2
3/8/2006	3441	 RASPBERRY	GREAT LAKES	FOOD SERVICE	RESTAURANT	N20O	20Z/600ML	20z NRP 24L S	2.5	2006	3	2
3/8/2006	3554	 STRAWBERRY	NORTHEAST	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N56P	500ML 6P	.5L NRP 6P	2.11	2006	3	2
3/8/2006	3554	 STRAWBERRY	NORTHEAST	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	20Z NRP 24L	547.5	2006	3	2
3/8/2006	3440	 LEMON	NORTHEAST	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	20z NRP 24L S	42.5	2006	3	2
3/8/2006	3441	 RASPBERRY	NORTHEAST	WHOLESALE	WHOLESALE	N56P	500ML 6P	.5L NRP 6P	-12.68	2006	3	2
3/8/2006	3440	 LEMON	SOUTHWEST	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20Z NRP 24L	60	2006	3	2
3/8/2006	3440	 LEMON	SOUTHWEST	CONVENIENCE RETAIL	CONVENIENCE STORE	N56P	500ML 6P	.5L NRP 6P S	0	2006	3	2
3/8/2006	3440	 LEMON	SOUTHWEST	OTHER SMALL STORES	MILITARY-EXCHANGE	N56P	500ML 6P	.5L NRP 6P	12.68	2006	3	2
3/8/2006	3440	 LEMON	CANADA	FOOD SERVICE	RESTAURANT	N20O	20Z/600ML	.591L NRP 24L *	32.47	2006	3	2
3/8/2006	3554	 STRAWBERRY	NORTHEAST	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20Z NRP 24L	587.5	2006	3	2
3/8/2006	3554	 STRAWBERRY	NORTHEAST	RETAIL COLD	RETAIL SPECIALITY SVCS	N20O	20Z/600ML	20Z NRP 24L	355	2006	3	2
3/8/2006	3440	 LEMON	SOUTHEAST	OTHER SMALL STORES	ALL OTHER	N56P	500ML 6P	.5L NRP 6P	-2.11	2006	3	2
3/8/2006	3440	 LEMON	SOUTHWEST	RETAIL COLD	RETAIL SPECIALITY SVCS	N20O	20Z/600ML	20z NRP 24L S	340	2006	3	2
3/8/2006	3554	 STRAWBERRY	GREAT LAKES	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	20Z NRP 24L	145	2006	3	2
3/8/2006	3440	 LEMON	MIDWEST	SUPERS	SUPERETTE	N56P	500ML 6P	.5L NRP 6P	951.04	2006	3	2
3/8/2006	3441	 RASPBERRY	SOUTHEAST	OTHER SMALL STORES	MILITARY-EXCHANGE	N20O	20Z/600ML	20Z NRP 24L	10	2006	3	2
3/8/2006	3441	 RASPBERRY	CANADA	RETAIL COLD	GENERAL MERCHANDISER	N20O	20Z/600ML	.591L NRP 24L	619.52	2006	3	2
3/8/2006	3441	 RASPBERRY	SOUTHWEST	LEISURE	SPORT VENUE	N20O	20Z/600ML	20Z NRP 24L	2.5	2006	3	2
3/8/2006	3441	 RASPBERRY	CANADA	SUPERS	MILITARY-COMMISARY	N20O	20Z/600ML	.591L NRP 24L *	2.49	2006	3	2
3/8/2006	3554	 STRAWBERRY	SOUTHWEST	SUPERS	MILITARY-COMMISARY	N20O	20Z/600ML	20z NRP 24L S	10	2006	3	2
3/8/2006	3441	 RASPBERRY	SOUTHEAST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20z NRP 24L S	40	2006	3	2
3/8/2006	3440	 LEMON	NORTHEAST	FOOD SERVICE	QUICK SERVICE RESTAURANT	N20O	20Z/600ML	20z NRP 24L S	50	2006	3	2
3/8/2006	3440	 LEMON	SOUTHWEST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20z NRP 24L S	72.5	2006	3	2
3/8/2006	3440	 LEMON	SOUTHWEST	FOOD SERVICE	QUICK SERVICE RESTAURANT	N20O	20Z/600ML	20Z NRP 24L	120	2006	3	2
3/8/2006	3440	 LEMON	SOUTHEAST	SUPERS	SUPERETTE	N56P	500ML 6P	.5L NRP 6P	209.23	2006	3	2
3/8/2006	3441	 RASPBERRY	GREAT LAKES	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N56P	500ML 6P	.5L NRP 6P S	2.11	2006	3	2
3/8/2006	3441	 RASPBERRY	SOUTHEAST	FOOD SERVICE	BAR/TAVERN/LICENSED EST	N20O	20Z/600ML	20z NRP 24L S	5	2006	3	2
3/8/2006	3441	 RASPBERRY	GREAT LAKES	DRUG STORES	DRUG STORE	N56P	500ML 6P	.5L NRP 6P S	10.56	2006	3	2
3/8/2006	3441	 RASPBERRY	GREAT LAKES	MILITARY/GOVT	MILITARY-OTHER	N20O	20Z/600ML	20Z NRP 24L	25	2006	3	2
3/8/2006	3440	 LEMON	SOUTHWEST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	20Z NRP 24L	532.5	2006	3	2
3/8/2006	3554	 STRAWBERRY	NORTHEAST	MASS MERCHANDISER	MASS MERCHANDISER	N56P	500ML 6P	.5L NRP 6P	310.67	2006	3	2
3/8/2006	3554	 STRAWBERRY	MIDWEST	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20Z NRP 24L	65	2006	3	2
3/8/2006	3440	 LEMON	NORTHEAST	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20z NRP 24L S	80	2006	3	2
3/8/2006	3440	 LEMON	SOUTHWEST	MILITARY/GOVT	MILITARY-OTHER	N20O	20Z/600ML	20z NRP 24L S	77.5	2006	3	2
3/8/2006	3441	 RASPBERRY	WEST	SUPERS	MILITARY-COMMISARY	N20O	20Z/600ML	20Z NRP 24L	30	2006	3	2
3/8/2006	3441	 RASPBERRY	GREAT LAKES	OTHER SMALL STORES	LIQUOR/BEER/WINE/SOFT	N20O	20Z/600ML	20Z NRP 24L	50	2006	3	2
3/8/2006	3441	 RASPBERRY	SOUTHEAST	RETAIL COLD	GENERAL MERCHANDISER	N20O	20Z/600ML	20z NRP 24L S	83.85	2006	3	2
3/8/2006	3441	 RASPBERRY	SOUTHWEST	RETAIL COLD	AUTOMOTIVE SERVICES	N20O	20Z/600ML	20Z NRP 24L	5	2006	3	2
3/8/2006	3554	 STRAWBERRY	WEST	WHOLESALE	WHOLESALE	N20O	20Z/600ML	20Z NRP 24L	77.5	2006	3	2
3/8/2006	3441	 RASPBERRY	WEST	MILITARY/GOVT	MILITARY-OTHER	N20O	20Z/600ML	20Z NRP 24L	97.5	2006	3	2
3/8/2006	3440	 LEMON	SOUTHWEST	FOOD SERVICE	OTHER EATING + DRINKING	N56P	500ML 6P	.5L NRP 6P	2.11	2006	3	2
3/8/2006	3441	 RASPBERRY	MIDWEST	LEISURE	AMUSEMENT/RECREATIONAL	N20O	20Z/600ML	20Z NRP 24L	662.5	2006	3	2
3/8/2006	3440	 LEMON	NORTHEAST	SUPERS	SUPERETTE	N20O	20Z/600ML	20Z NRP 24L	180	2006	3	2
3/8/2006	3440	 LEMON	CANADA	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	.591L NRP 24L	104.91	2006	3	2
3/8/2006	3554	 STRAWBERRY	SOUTHEAST	SUPERS	HYPER-MERCHANDISER	N56P	500ML 6P	.5L NRP 6P	2633.34	2006	3	2
3/8/2006	3440	 LEMON	SOUTHEAST	FOOD SERVICE	RESTAURANT	N20O	20Z/600ML	20Z NRP 24L	60	2006	3	2
3/8/2006	3441	 RASPBERRY	MIDWEST	MASS MERCHANDISER	MASS MERCHANDISER	N56P	500ML 6P	.5L NRP 6P	640.37	2006	3	2
3/8/2006	3440	 LEMON	GREAT LAKES	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20z NRP 24L S	5	2006	3	2
3/8/2006	3440	 LEMON	SOUTHEAST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20z NRP 24L S	135	2006	3	2
3/8/2006	3441	 RASPBERRY	SOUTHWEST	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	20z NRP 24L S	2035	2006	3	2
3/8/2006	3441	 RASPBERRY	MIDWEST	LEISURE	LODGING	N20O	20Z/600ML	20Z NRP 24L	70	2006	3	2
3/8/2006	3440	 LEMON	CANADA	CLUBS	CASH + CARRY RETAIL	N20O	20Z/600ML	.591L NRP 24L	19.98	2006	3	2
3/8/2006	3441	 RASPBERRY	NORTHEAST	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20Z NRP 24L	110	2006	3	2
3/8/2006	3441	 RASPBERRY	NORTHEAST	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N56P	500ML 6P	.5L NRP 6P S	6.34	2006	3	2
3/8/2006	3440	 LEMON	CANADA	MILITARY/GOVT	MILITARY-OTHER	N20O	20Z/600ML	.591L NRP 24L	7.49	2006	3	2
3/8/2006	3441	 RASPBERRY	WEST	TRANSPORTATION	TRANSPORTATION	N20O	20Z/600ML	20Z NRP 24L	25	2006	3	2
3/8/2006	3441	 RASPBERRY	SOUTHEAST	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20z NRP 24L S	25	2006	3	2
3/8/2006	3554	 STRAWBERRY	GREAT LAKES	RETAIL COLD	GENERAL MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	30	2006	3	2
3/8/2006	3441	 RASPBERRY	NORTHEAST	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	20Z NRP 24L	1937.5	2006	3	2
3/8/2006	3441	 RASPBERRY	WEST	CONVENIENCE RETAIL	CONVENIENCE STORE	N56P	500ML 6P	.5L NRP 6P	8.45	2006	3	2
3/8/2006	3440	 LEMON	CANADA	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	.591L NRP 24L *	4.99	2006	3	2
3/8/2006	3441	 RASPBERRY	SOUTHEAST	WHOLESALE	WHOLESALE	N20O	20Z/600ML	20z NRP 24L S	395	2006	3	2
3/8/2006	3440	 LEMON	GREAT LAKES	FOOD SERVICE	RESTAURANT	N20O	20Z/600ML	20z NRP 24L S	2.5	2006	3	2
3/8/2006	3440	 LEMON	SOUTHWEST	RETAIL COLD	RETAIL SPECIALITY SVCS	N20O	20Z/600ML	20Z NRP 24L	65	2006	3	2
3/8/2006	3441	 RASPBERRY	MIDWEST	RETAIL COLD	GENERAL MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	182.5	2006	3	2
3/8/2006	3554	 STRAWBERRY	SOUTHEAST	RETAIL COLD	GENERAL MERCHANDISER	N20O	20Z/600ML	20z NRP 24L S	57.81	2006	3	2
3/8/2006	3441	 RASPBERRY	CANADA	OTHER SMALL STORES	MILITARY-EXCHANGE	N20O	20Z/600ML	.591L NRP 24L *	2.49	2006	3	2
3/8/2006	3441	 RASPBERRY	WEST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	20Z NRP 24L	1344.37	2006	3	2
3/8/2006	3554	 STRAWBERRY	GREAT LAKES	HEALTHCARE	HEALTH / HOSPITAL	N20O	20Z/600ML	20Z NRP 24L	490	2006	3	2
3/8/2006	3440	 LEMON	NORTHEAST	OTHER SMALL STORES	LIQUOR/BEER/WINE/SOFT	N56P	500ML 6P	.5L NRP 6P	4.22	2006	3	2
3/8/2006	3440	 LEMON	NORTHEAST	DRUG STORES	DRUG STORE	N56P	500ML 6P	.5L NRP 6P S	40.15	2006	3	2
3/8/2006	3440	 LEMON	SOUTHEAST	WORKPLACE	PLANT / OFFICE	N20O	20Z/600ML	20Z NRP 24L	179.68	2006	3	2
3/8/2006	3441	 RASPBERRY	NORTHEAST	HEALTHCARE	HEALTH / HOSPITAL	N20O	20Z/600ML	20z NRP 24L S	55	2006	3	2
3/8/2006	3554	 STRAWBERRY	MIDWEST	FOOD SERVICE	OTHER EATING + DRINKING	N56P	500ML 6P	.5L NRP 6P	4.22	2006	3	2
3/8/2006	3441	 RASPBERRY	MIDWEST	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20Z NRP 24L	15	2006	3	2
3/8/2006	3441	 RASPBERRY	GREAT LAKES	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	20Z NRP 24L	2735	2006	3	2
3/8/2006	3441	 RASPBERRY	GREAT LAKES	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	20Z NRP 24L	132.5	2006	3	2
3/8/2006	3441	 RASPBERRY	MIDWEST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	20Z NRP 24L	1867.5	2006	3	2
3/8/2006	3554	 STRAWBERRY	NORTHEAST	SUPERS	HYPER-MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	152.5	2006	3	2
3/8/2006	3441	 RASPBERRY	CANADA	SUPERS	HYPER-MERCHANDISER	N20O	20Z/600ML	.591L NRP 24L *	77.44	2006	3	2
3/8/2006	3440	 LEMON	CANADA	DRUG STORES	DRUG STORE	N20O	20Z/600ML	.591L NRP 24L	324.75	2006	3	2
3/8/2006	3440	 LEMON	WEST	TRANSPORTATION	TRANSPORTATION	N20O	20Z/600ML	20Z NRP 24L	23.12	2006	3	2
3/8/2006	3440	 LEMON	SOUTHEAST	OTHER SMALL STORES	MILITARY-EXCHANGE	N20O	20Z/600ML	20z NRP 24L S	40	2006	3	2
3/8/2006	3441	 RASPBERRY	NORTHEAST	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	20Z NRP 24L	817.5	2006	3	2
3/8/2006	3441	 RASPBERRY	NORTHEAST	LEISURE	SPORT VENUE	N20O	20Z/600ML	20Z NRP 24L	67.5	2006	3	2
3/8/2006	3441	 RASPBERRY	SOUTHEAST	WORKPLACE	PLANT / OFFICE	N20O	20Z/600ML	20z NRP 24L S	218.33	2006	3	2
3/8/2006	3441	 RASPBERRY	GREAT LAKES	HEALTHCARE	HEALTH / HOSPITAL	N20O	20Z/600ML	20z NRP 24L S	10	2006	3	2
3/8/2006	3554	 STRAWBERRY	SOUTHWEST	SUPERS	SUPERETTE	N20O	20Z/600ML	20z NRP 24L S	30	2006	3	2
3/8/2006	3554	 STRAWBERRY	CANADA	DRUG STORES	DRUG STORE	N20O	20Z/600ML	.591L NRP 24L	297.27	2006	3	2
3/8/2006	3554	 STRAWBERRY	SOUTHWEST	MASS MERCHANDISER	MASS MERCHANDISER	N20O	20Z/600ML	20z NRP 24L S	60	2006	3	2
3/8/2006	3441	 RASPBERRY	CANADA	SUPERS	SUPERMARKET	N20O	20Z/600ML	.591L NRP 24L	584.55	2006	3	2
3/8/2006	3554	 STRAWBERRY	MIDWEST	SUPERS	HYPER-MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	290	2006	3	2
3/8/2006	3440	 LEMON	GREAT LAKES	SUPERS	SUPERETTE	N20O	20Z/600ML	20Z NRP 24L	92.5	2006	3	2
3/8/2006	3441	 RASPBERRY	NORTHEAST	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	20z NRP 24L S	72.5	2006	3	2
3/8/2006	3441	 RASPBERRY	CANADA	HEALTHCARE	HEALTH / HOSPITAL	N20O	20Z/600ML	.591L NRP 24L	114.91	2006	3	2
3/8/2006	3441	 RASPBERRY	SOUTHWEST	MASS MERCHANDISER	MASS MERCHANDISER	N20O	20Z/600ML	20z NRP 24L S	127.5	2006	3	2
3/8/2006	3441	 RASPBERRY	MIDWEST	RETAIL COLD	RETAIL SPECIALITY SVCS	N20O	20Z/600ML	20Z NRP 24L	335	2006	3	2
3/8/2006	3441	 RASPBERRY	GREAT LAKES	RETAIL COLD	RETAIL SPECIALITY SVCS	N20O	20Z/600ML	20Z NRP 24L	355	2006	3	2
3/8/2006	3554	 STRAWBERRY	SOUTHWEST	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	20z NRP 24L S	317.5	2006	3	2
